id,proba
363888,0.63
363889,0.37
363890,0.37
363891,0.63
363892,0.37
363893,0.37
363894,0.63
363895,0.63
363896,0.37
363897,0.63
363898,0.63
363899,0.37
363900,0.63
363901,0.37
363902,0.37
363903,0.37
363904,0.37
363905,0.37
363906,0.63
363907,0.37
363908,0.37
363909,0.37
363910,0.37
363911,0.37
363912,0.37
363913,0.37
363914,0.37
363915,0.37
363916,0.63
363917,0.37
363918,0.37
363919,0.63
363920,0.37
363921,0.37
363922,0.63
363923,0.37
363924,0.63
363925,0.37
363926,0.37
363927,0.63
363928,0.37
363929,0.63
363930,0.37
363931,0.37
363932,0.63
363933,0.63
363934,0.37
363935,0.63
363936,0.37
363937,0.37
363938,0.37
363939,0.63
363940,0.63
363941,0.63
363942,0.63
363943,0.63
363944,0.63
363945,0.37
363946,0.63
363947,0.63
363948,0.37
363949,0.37
363950,0.63
363951,0.63
363952,0.63
363953,0.37
363954,0.63
363955,0.63
363956,0.37
363957,0.63
363958,0.63
363959,0.37
363960,0.63
363961,0.63
363962,0.37
363963,0.63
363964,0.37
363965,0.63
363966,0.63
363967,0.37
363968,0.63
363969,0.37
363970,0.63
363971,0.63
363972,0.37
363973,0.63
363974,0.63
363975,0.63
363976,0.63
363977,0.63
363978,0.63
363979,0.63
363980,0.63
363981,0.37
363982,0.37
363983,0.63
363984,0.37
363985,0.63
363986,0.63
363987,0.63
363988,0.63
363989,0.37
363990,0.37
363991,0.63
363992,0.37
363993,0.37
363994,0.63
363995,0.63
363996,0.63
363997,0.37
363998,0.63
363999,0.37
364000,0.37
364001,0.37
364002,0.37
364003,0.37
364004,0.37
364005,0.37
364006,0.63
364007,0.63
364008,0.37
364009,0.37
364010,0.63
364011,0.63
364012,0.63
364013,0.63
364014,0.37
364015,0.37
364016,0.63
364017,0.63
364018,0.63
364019,0.63
364020,0.63
364021,0.63
364022,0.37
364023,0.37
364024,0.37
364025,0.63
364026,0.63
364027,0.63
364028,0.37
364029,0.37
364030,0.63
364031,0.37
364032,0.63
364033,0.63
364034,0.63
364035,0.37
364036,0.63
364037,0.37
364038,0.37
364039,0.37
364040,0.37
364041,0.37
364042,0.37
364043,0.37
364044,0.63
364045,0.63
364046,0.37
364047,0.37
364048,0.63
364049,0.37
364050,0.63
364051,0.37
364052,0.63
364053,0.37
364054,0.37
364055,0.63
364056,0.37
364057,0.37
364058,0.63
364059,0.37
364060,0.37
364061,0.37
364062,0.37
364063,0.37
364064,0.37
364065,0.63
364066,0.37
364067,0.63
364068,0.63
364069,0.63
364070,0.37
364071,0.37
364072,0.37
364073,0.37
364074,0.63
364075,0.37
364076,0.63
364077,0.37
364078,0.37
364079,0.63
364080,0.63
364081,0.63
364082,0.63
364083,0.37
364084,0.37
364085,0.37
364086,0.37
364087,0.63
364088,0.63
364089,0.63
364090,0.37
364091,0.63
364092,0.63
364093,0.37
364094,0.37
364095,0.63
364096,0.37
364097,0.37
364098,0.37
364099,0.63
364100,0.63
364101,0.63
364102,0.37
364103,0.63
364104,0.63
364105,0.63
364106,0.63
364107,0.63
364108,0.63
364109,0.63
364110,0.63
364111,0.37
364112,0.63
364113,0.63
364114,0.37
364115,0.37
364116,0.63
364117,0.37
364118,0.63
364119,0.37
364120,0.63
364121,0.37
364122,0.63
364123,0.63
364124,0.63
364125,0.37
364126,0.63
364127,0.63
364128,0.63
364129,0.63
364130,0.63
364131,0.37
364132,0.63
364133,0.63
364134,0.63
364135,0.63
364136,0.37
364137,0.63
364138,0.37
364139,0.63
364140,0.63
364141,0.37
364142,0.37
364143,0.37
364144,0.37
364145,0.37
364146,0.37
364147,0.63
364148,0.37
364149,0.63
364150,0.37
364151,0.63
364152,0.37
364153,0.63
364154,0.63
364155,0.37
364156,0.63
364157,0.63
364158,0.63
364159,0.37
364160,0.37
364161,0.37
364162,0.37
364163,0.37
364164,0.37
364165,0.63
364166,0.63
364167,0.63
364168,0.63
364169,0.63
364170,0.63
364171,0.63
364172,0.63
364173,0.37
364174,0.37
364175,0.37
364176,0.37
364177,0.37
364178,0.63
364179,0.37
364180,0.37
364181,0.37
364182,0.37
364183,0.37
364184,0.63
364185,0.63
364186,0.63
364187,0.37
364188,0.37
364189,0.37
364190,0.37
364191,0.63
364192,0.63
364193,0.63
364194,0.63
364195,0.37
364196,0.37
364197,0.63
364198,0.63
364199,0.37
364200,0.63
364201,0.37
364202,0.37
364203,0.37
364204,0.37
364205,0.37
364206,0.63
364207,0.63
364208,0.37
364209,0.37
364210,0.63
364211,0.63
364212,0.63
364213,0.63
364214,0.37
364215,0.37
364216,0.63
364217,0.37
364218,0.63
364219,0.63
364220,0.37
364221,0.63
364222,0.63
364223,0.37
364224,0.37
364225,0.37
364226,0.63
364227,0.37
364228,0.63
364229,0.37
364230,0.63
364231,0.63
364232,0.63
364233,0.37
364234,0.63
364235,0.63
364236,0.37
364237,0.37
364238,0.63
364239,0.63
364240,0.63
364241,0.63
364242,0.37
364243,0.37
364244,0.63
364245,0.37
364246,0.63
364247,0.37
364248,0.63
364249,0.37
364250,0.63
364251,0.63
364252,0.63
364253,0.63
364254,0.37
364255,0.63
364256,0.63
364257,0.37
364258,0.37
364259,0.37
364260,0.63
364261,0.37
364262,0.37
364263,0.37
364264,0.37
364265,0.63
364266,0.37
364267,0.37
364268,0.63
364269,0.63
364270,0.37
364271,0.37
364272,0.63
364273,0.63
364274,0.63
364275,0.63
364276,0.37
364277,0.63
364278,0.37
364279,0.63
364280,0.37
364281,0.63
364282,0.63
364283,0.63
364284,0.37
364285,0.37
364286,0.63
364287,0.37
364288,0.37
364289,0.63
364290,0.63
364291,0.37
364292,0.37
364293,0.37
364294,0.63
364295,0.37
364296,0.37
364297,0.37
364298,0.63
364299,0.63
364300,0.63
364301,0.63
364302,0.37
364303,0.63
364304,0.63
364305,0.63
364306,0.37
364307,0.37
364308,0.63
364309,0.37
364310,0.37
364311,0.63
364312,0.63
364313,0.37
364314,0.63
364315,0.63
364316,0.37
364317,0.37
364318,0.63
364319,0.37
364320,0.37
364321,0.63
364322,0.37
364323,0.63
364324,0.37
364325,0.63
364326,0.63
364327,0.37
364328,0.63
364329,0.63
364330,0.37
364331,0.63
364332,0.37
364333,0.37
364334,0.63
364335,0.37
364336,0.37
364337,0.37
364338,0.63
364339,0.63
364340,0.63
364341,0.37
364342,0.63
364343,0.37
364344,0.37
364345,0.63
364346,0.63
364347,0.37
364348,0.37
364349,0.37
364350,0.37
364351,0.37
364352,0.37
364353,0.37
364354,0.63
364355,0.63
364356,0.37
364357,0.63
364358,0.37
364359,0.37
364360,0.63
364361,0.63
364362,0.63
364363,0.63
364364,0.37
364365,0.37
364366,0.63
364367,0.63
364368,0.63
364369,0.37
364370,0.37
364371,0.37
364372,0.63
364373,0.37
364374,0.37
364375,0.63
364376,0.37
364377,0.37
364378,0.37
364379,0.63
364380,0.63
364381,0.63
364382,0.37
364383,0.63
364384,0.63
364385,0.63
364386,0.63
364387,0.37
364388,0.37
364389,0.37
364390,0.37
364391,0.37
364392,0.63
364393,0.37
364394,0.63
364395,0.63
364396,0.63
364397,0.37
364398,0.37
364399,0.63
364400,0.63
364401,0.63
364402,0.63
364403,0.37
364404,0.37
364405,0.63
364406,0.37
364407,0.37
364408,0.37
364409,0.63
364410,0.37
364411,0.37
364412,0.63
364413,0.63
364414,0.63
364415,0.37
364416,0.63
364417,0.63
364418,0.63
364419,0.37
364420,0.37
364421,0.37
364422,0.37
364423,0.63
364424,0.63
364425,0.63
364426,0.37
364427,0.37
364428,0.37
364429,0.63
364430,0.37
364431,0.37
364432,0.63
364433,0.63
364434,0.63
364435,0.37
364436,0.63
364437,0.63
364438,0.63
364439,0.63
364440,0.37
364441,0.37
364442,0.63
364443,0.37
364444,0.63
364445,0.63
364446,0.37
364447,0.63
364448,0.63
364449,0.63
364450,0.37
364451,0.37
364452,0.63
364453,0.63
364454,0.63
364455,0.37
364456,0.37
364457,0.37
364458,0.37
364459,0.37
364460,0.37
364461,0.37
364462,0.37
364463,0.63
364464,0.63
364465,0.63
364466,0.37
364467,0.63
364468,0.37
364469,0.37
364470,0.63
364471,0.37
364472,0.63
364473,0.63
364474,0.37
364475,0.63
364476,0.63
364477,0.37
364478,0.37
364479,0.37
364480,0.63
364481,0.37
364482,0.37
364483,0.37
364484,0.63
364485,0.37
364486,0.37
364487,0.37
364488,0.37
364489,0.63
364490,0.63
364491,0.63
364492,0.63
364493,0.37
364494,0.37
364495,0.63
364496,0.37
364497,0.63
364498,0.63
364499,0.63
364500,0.63
364501,0.37
364502,0.63
364503,0.63
364504,0.63
364505,0.37
364506,0.37
364507,0.63
364508,0.63
364509,0.37
364510,0.37
364511,0.37
364512,0.37
364513,0.63
364514,0.37
364515,0.37
364516,0.63
364517,0.63
364518,0.37
364519,0.63
364520,0.37
364521,0.37
364522,0.63
364523,0.63
364524,0.63
364525,0.37
364526,0.37
364527,0.63
364528,0.63
364529,0.63
364530,0.37
364531,0.37
364532,0.63
364533,0.37
364534,0.63
364535,0.37
364536,0.63
364537,0.37
364538,0.63
364539,0.63
364540,0.37
364541,0.37
364542,0.37
364543,0.63
364544,0.63
364545,0.63
364546,0.63
364547,0.37
364548,0.63
364549,0.63
364550,0.63
364551,0.37
364552,0.63
364553,0.63
364554,0.63
364555,0.37
364556,0.37
364557,0.63
364558,0.63
364559,0.63
364560,0.63
364561,0.37
364562,0.63
364563,0.63
364564,0.63
364565,0.63
364566,0.37
364567,0.63
364568,0.37
364569,0.63
364570,0.63
364571,0.63
364572,0.63
364573,0.37
364574,0.37
364575,0.63
364576,0.63
364577,0.37
364578,0.63
364579,0.63
364580,0.63
364581,0.37
364582,0.37
364583,0.63
364584,0.63
364585,0.37
364586,0.37
364587,0.37
364588,0.37
364589,0.63
364590,0.37
364591,0.37
364592,0.37
364593,0.37
364594,0.37
364595,0.63
364596,0.37
364597,0.37
364598,0.63
364599,0.37
364600,0.37
364601,0.37
364602,0.63
364603,0.63
364604,0.37
364605,0.37
364606,0.63
364607,0.37
364608,0.63
364609,0.63
364610,0.37
364611,0.63
364612,0.63
364613,0.63
364614,0.37
364615,0.37
364616,0.37
364617,0.37
364618,0.63
364619,0.63
364620,0.63
364621,0.63
364622,0.37
364623,0.37
364624,0.37
364625,0.37
364626,0.63
364627,0.37
364628,0.63
364629,0.37
364630,0.63
364631,0.37
364632,0.63
364633,0.37
364634,0.63
364635,0.37
364636,0.37
364637,0.37
364638,0.37
364639,0.37
364640,0.63
364641,0.63
364642,0.63
364643,0.37
364644,0.63
364645,0.63
364646,0.37
364647,0.63
364648,0.37
364649,0.63
364650,0.37
364651,0.63
364652,0.37
364653,0.37
364654,0.63
364655,0.37
364656,0.63
364657,0.37
364658,0.63
364659,0.37
364660,0.63
364661,0.63
364662,0.37
364663,0.37
364664,0.63
364665,0.37
364666,0.63
364667,0.37
364668,0.37
364669,0.37
364670,0.63
364671,0.37
364672,0.63
364673,0.37
364674,0.63
364675,0.63
364676,0.63
364677,0.37
364678,0.63
364679,0.63
364680,0.37
364681,0.37
364682,0.37
364683,0.63
364684,0.63
364685,0.37
364686,0.37
364687,0.63
364688,0.37
364689,0.63
364690,0.37
364691,0.37
364692,0.63
364693,0.37
364694,0.63
364695,0.37
364696,0.37
364697,0.63
364698,0.37
364699,0.37
364700,0.37
364701,0.37
364702,0.63
364703,0.63
364704,0.63
364705,0.37
364706,0.37
364707,0.63
364708,0.37
364709,0.63
364710,0.37
364711,0.37
364712,0.63
364713,0.37
364714,0.37
364715,0.63
364716,0.63
364717,0.37
364718,0.37
364719,0.63
364720,0.37
364721,0.63
364722,0.63
364723,0.63
364724,0.63
364725,0.37
364726,0.37
364727,0.37
364728,0.63
364729,0.63
364730,0.63
364731,0.37
364732,0.37
364733,0.37
364734,0.63
364735,0.37
364736,0.37
364737,0.63
364738,0.63
364739,0.37
364740,0.63
364741,0.37
364742,0.37
364743,0.37
364744,0.37
364745,0.37
364746,0.37
364747,0.63
364748,0.37
364749,0.37
364750,0.63
364751,0.63
364752,0.63
364753,0.63
364754,0.63
364755,0.37
364756,0.63
364757,0.37
364758,0.37
364759,0.37
364760,0.63
364761,0.37
364762,0.63
364763,0.63
364764,0.37
364765,0.63
364766,0.37
364767,0.37
364768,0.37
364769,0.63
364770,0.63
364771,0.63
364772,0.37
364773,0.63
364774,0.37
364775,0.63
364776,0.63
364777,0.63
364778,0.37
364779,0.37
364780,0.37
364781,0.37
364782,0.37
364783,0.63
364784,0.37
364785,0.63
364786,0.37
364787,0.37
364788,0.63
364789,0.63
364790,0.63
364791,0.63
364792,0.63
364793,0.37
364794,0.37
364795,0.37
364796,0.63
364797,0.63
364798,0.37
364799,0.37
364800,0.63
364801,0.37
364802,0.37
364803,0.63
364804,0.37
364805,0.63
364806,0.37
364807,0.37
364808,0.37
364809,0.63
364810,0.63
364811,0.37
364812,0.37
364813,0.37
364814,0.63
364815,0.63
364816,0.37
364817,0.37
364818,0.37
364819,0.37
364820,0.37
364821,0.63
364822,0.37
364823,0.63
364824,0.63
364825,0.63
364826,0.63
364827,0.37
364828,0.63
364829,0.63
364830,0.63
364831,0.37
364832,0.37
364833,0.63
364834,0.63
364835,0.63
364836,0.63
364837,0.37
364838,0.37
364839,0.37
364840,0.63
364841,0.63
364842,0.37
364843,0.37
364844,0.37
364845,0.37
364846,0.37
364847,0.37
364848,0.37
364849,0.63
364850,0.37
364851,0.37
364852,0.37
364853,0.37
364854,0.37
364855,0.63
364856,0.63
364857,0.63
364858,0.37
364859,0.37
364860,0.37
364861,0.37
364862,0.63
364863,0.37
364864,0.37
364865,0.37
364866,0.63
364867,0.63
364868,0.63
364869,0.63
364870,0.63
364871,0.37
364872,0.63
364873,0.37
364874,0.37
364875,0.37
364876,0.37
364877,0.37
364878,0.63
364879,0.63
364880,0.63
364881,0.63
364882,0.37
364883,0.37
364884,0.37
364885,0.63
364886,0.63
364887,0.37
364888,0.63
364889,0.37
364890,0.37
364891,0.37
364892,0.37
364893,0.63
364894,0.37
364895,0.63
364896,0.63
364897,0.63
364898,0.63
364899,0.63
364900,0.63
364901,0.37
364902,0.63
364903,0.63
364904,0.63
364905,0.37
364906,0.37
364907,0.37
364908,0.63
364909,0.37
364910,0.63
364911,0.63
364912,0.63
364913,0.63
364914,0.37
364915,0.63
364916,0.63
364917,0.37
364918,0.37
364919,0.37
364920,0.63
364921,0.63
364922,0.63
364923,0.37
364924,0.63
364925,0.37
364926,0.37
364927,0.37
364928,0.37
364929,0.63
364930,0.63
364931,0.37
364932,0.37
364933,0.37
364934,0.63
364935,0.63
364936,0.37
364937,0.37
364938,0.63
364939,0.37
364940,0.37
364941,0.63
364942,0.63
364943,0.63
364944,0.63
364945,0.63
364946,0.63
364947,0.63
364948,0.37
364949,0.63
364950,0.63
364951,0.37
364952,0.37
364953,0.37
364954,0.63
364955,0.37
364956,0.37
364957,0.37
364958,0.37
364959,0.63
364960,0.37
364961,0.37
364962,0.63
364963,0.63
364964,0.63
364965,0.63
364966,0.63
364967,0.37
364968,0.63
364969,0.37
364970,0.37
364971,0.63
364972,0.63
364973,0.37
364974,0.37
364975,0.37
364976,0.37
364977,0.63
364978,0.63
364979,0.63
364980,0.37
364981,0.63
364982,0.37
364983,0.37
364984,0.63
364985,0.37
364986,0.37
364987,0.37
364988,0.63
364989,0.37
364990,0.37
364991,0.63
364992,0.63
364993,0.63
364994,0.63
364995,0.37
364996,0.37
364997,0.37
364998,0.37
364999,0.37
365000,0.63
365001,0.37
365002,0.63
365003,0.37
365004,0.63
365005,0.63
365006,0.63
365007,0.37
365008,0.63
365009,0.37
365010,0.63
365011,0.37
365012,0.37
365013,0.63
365014,0.37
365015,0.37
365016,0.63
365017,0.37
365018,0.37
365019,0.63
365020,0.63
365021,0.37
365022,0.37
365023,0.37
365024,0.37
365025,0.63
365026,0.63
365027,0.63
365028,0.37
365029,0.63
365030,0.63
365031,0.37
365032,0.37
365033,0.37
365034,0.63
365035,0.37
365036,0.63
365037,0.63
365038,0.63
365039,0.63
365040,0.37
365041,0.37
365042,0.37
365043,0.37
365044,0.37
365045,0.63
365046,0.63
365047,0.37
365048,0.37
365049,0.37
365050,0.63
365051,0.37
365052,0.63
365053,0.63
365054,0.37
365055,0.37
365056,0.63
365057,0.37
365058,0.63
365059,0.37
365060,0.37
365061,0.37
365062,0.37
365063,0.37
365064,0.37
365065,0.37
365066,0.37
365067,0.37
365068,0.63
365069,0.63
365070,0.37
365071,0.37
365072,0.37
365073,0.37
365074,0.37
365075,0.37
365076,0.63
365077,0.63
365078,0.63
365079,0.37
365080,0.63
365081,0.37
365082,0.63
365083,0.63
365084,0.37
365085,0.63
365086,0.63
365087,0.63
365088,0.37
365089,0.63
365090,0.37
365091,0.63
365092,0.37
365093,0.63
365094,0.37
365095,0.63
365096,0.63
365097,0.37
365098,0.37
365099,0.37
365100,0.63
365101,0.37
365102,0.63
365103,0.63
365104,0.37
365105,0.63
365106,0.37
365107,0.37
365108,0.63
365109,0.37
365110,0.63
365111,0.63
365112,0.63
365113,0.37
365114,0.63
365115,0.37
365116,0.37
365117,0.63
365118,0.63
365119,0.63
365120,0.37
365121,0.37
365122,0.63
365123,0.63
365124,0.63
365125,0.63
365126,0.63
365127,0.37
365128,0.37
365129,0.63
365130,0.37
365131,0.63
365132,0.63
365133,0.37
365134,0.63
365135,0.63
365136,0.63
365137,0.63
365138,0.63
365139,0.63
365140,0.63
365141,0.63
365142,0.63
365143,0.63
365144,0.63
365145,0.63
365146,0.63
365147,0.63
365148,0.63
365149,0.37
365150,0.63
365151,0.63
365152,0.37
365153,0.63
365154,0.63
365155,0.63
365156,0.37
365157,0.63
365158,0.37
365159,0.63
365160,0.37
365161,0.37
365162,0.63
365163,0.37
365164,0.37
365165,0.63
365166,0.63
365167,0.37
365168,0.37
365169,0.37
365170,0.63
365171,0.63
365172,0.63
365173,0.37
365174,0.37
365175,0.37
365176,0.37
365177,0.37
365178,0.63
365179,0.63
365180,0.37
365181,0.37
365182,0.37
365183,0.37
365184,0.63
365185,0.63
365186,0.63
365187,0.37
365188,0.63
365189,0.37
365190,0.37
365191,0.63
365192,0.63
365193,0.37
365194,0.37
365195,0.37
365196,0.63
365197,0.37
365198,0.37
365199,0.63
365200,0.63
365201,0.63
365202,0.37
365203,0.37
365204,0.37
365205,0.37
365206,0.37
365207,0.63
365208,0.63
365209,0.37
365210,0.63
365211,0.37
365212,0.37
365213,0.63
365214,0.63
365215,0.63
365216,0.37
365217,0.63
365218,0.37
365219,0.63
365220,0.63
365221,0.37
365222,0.63
365223,0.37
365224,0.37
365225,0.37
365226,0.63
365227,0.37
365228,0.63
365229,0.37
365230,0.63
365231,0.63
365232,0.63
365233,0.63
365234,0.63
365235,0.63
365236,0.63
365237,0.63
365238,0.37
365239,0.37
365240,0.37
365241,0.63
365242,0.37
365243,0.37
365244,0.63
365245,0.37
365246,0.37
365247,0.37
365248,0.37
365249,0.37
365250,0.63
365251,0.37
365252,0.37
365253,0.63
365254,0.37
365255,0.37
365256,0.37
365257,0.63
365258,0.63
365259,0.63
365260,0.37
365261,0.63
365262,0.37
365263,0.63
365264,0.37
365265,0.63
365266,0.37
365267,0.63
365268,0.63
365269,0.37
365270,0.63
365271,0.63
365272,0.37
365273,0.63
365274,0.37
365275,0.63
365276,0.37
365277,0.63
365278,0.37
365279,0.63
365280,0.37
365281,0.37
365282,0.63
365283,0.63
365284,0.37
365285,0.63
365286,0.37
365287,0.63
365288,0.37
365289,0.63
365290,0.63
365291,0.63
365292,0.37
365293,0.37
365294,0.63
365295,0.63
365296,0.63
365297,0.63
365298,0.63
365299,0.63
365300,0.63
365301,0.37
365302,0.63
365303,0.37
365304,0.37
365305,0.63
365306,0.63
365307,0.37
365308,0.63
365309,0.63
365310,0.37
365311,0.63
365312,0.63
365313,0.63
365314,0.37
365315,0.63
365316,0.63
365317,0.63
365318,0.37
365319,0.37
365320,0.37
365321,0.37
365322,0.63
365323,0.63
365324,0.63
365325,0.63
365326,0.37
365327,0.63
365328,0.37
365329,0.37
365330,0.63
365331,0.63
365332,0.37
365333,0.63
365334,0.37
365335,0.63
365336,0.37
365337,0.63
365338,0.63
365339,0.37
365340,0.63
365341,0.63
365342,0.37
365343,0.63
365344,0.37
365345,0.63
365346,0.63
365347,0.63
365348,0.37
365349,0.63
365350,0.63
